actual,predicted
13114.0,13354.529
13627.0,14124.176
13807.0,14202.39
13857.999999999998,14095.939
14069.0,14120.011
14108.999999999998,14166.871
14233.0,14099.167
14284.0,14058.967
14206.0,14106.722
14044.999999999998,14177.31
13964.999999999998,14223.5625
14949.0,14874.422
14795.0,15024.91
14390.0,14655.583
13616.0,13993.226
12731.0,13117.278
11933.0,12305.306
11342.0,11768.681
11024.0,11522.92
10791.0,11358.706
10831.0,11284.938
11098.0,11585.671
11797.0,12466.493
13114.0,13640.953
13627.0,14334.778
13807.0,14404.415
13857.999999999998,14251.441
14069.0,14262.366
14108.999999999998,14359.646
14233.0,14410.625
14284.0,14335.796
14206.0,14288.329
14044.999999999998,14246.174
13964.999999999998,14303.716
14417.0,14554.444
14795.0,15131.815
14390.0,14773.725
13616.0,14022.339
12731.0,13235.496
11933.0,12449.987
11342.0,11900.053
11024.0,11631.959
10791.0,11482.231
10831.0,11468.946
11098.0,11844.099
11797.0,12742.263
13114.0,13800.978
13627.0,14504.346
13807.0,14594.299
13857.999999999998,14450.386
14069.0,14404.304
14108.999999999998,14481.104
14233.0,14509.937
14284.0,14459.516
14206.0,14345.414
14044.999999999998,14349.538
13964.999999999998,14354.306
14417.0,14598.375
14775.000000000002,15070.1875
14390.0,14584.12
13616.0,13916.3
12731.0,13104.36
11933.0,12402.161
11342.0,11864.921
11024.0,11522.154
10791.0,11274.239
10831.0,11218.738
11098.0,11700.983
11797.0,12704.335
13114.0,13838.823
13627.0,14454.894
13807.0,14521.508
13857.999999999998,14359.437
14069.0,14326.992
14108.999999999998,14409.544
14233.0,14467.636
14284.0,14392.435
14206.0,14281.486
14044.999999999998,14201.071
13964.999999999998,14290.087
14417.0,14621.108
14775.000000000002,15122.368
14619.999999999998,15165.839
13616.0,13874.727
12731.0,13047.697
11933.0,12223.55
11342.0,11651.862
11024.0,11339.263
10791.0,11171.595
10831.0,11113.413
11098.0,11479.276
11797.0,12463.074
13114.0,13637.372
13627.0,14391.23
13807.0,14454.242
13857.999999999998,14297.731
14069.0,14274.6045
14108.999999999998,14311.407
14233.0,14258.203
14284.0,14178.47
14206.0,14123.102
14044.999999999998,14081.43
13964.999999999998,14151.683
14417.0,14481.311
14775.000000000002,14954.587
14619.999999999998,15097.629
14184.0,14620.85
12731.0,12882.825
11933.0,12082.534
11342.0,11527.557
11024.0,11189.535
10791.0,10987.139
10831.0,10996.78
11098.0,11365.404
11797.0,12249.388
13114.0,13384.658
13627.0,14129.929
13807.0,14272.175
13857.999999999998,14179.529
14069.0,14232.212
14108.999999999998,14325.178
14233.0,14318.369
14284.0,14259.03
14206.0,14162.905
14044.999999999998,14106.975
13964.999999999998,14188.432
14417.0,14499.118
14775.000000000002,14882.478
14619.999999999998,15061.302
14184.0,14757.279
13573.0,13946.958
11933.0,12005.885
11342.0,11444.395
11024.0,11104.733
10791.0,10885.249
10831.0,10875.183
11098.0,11344.249
11797.0,12243.541
13114.0,13251.702
13627.0,13995.929
13807.0,14280.604
13857.999999999998,14253.705
14069.0,14216.746
14108.999999999998,14312.378
14233.0,14408.666
14284.0,14408.578
14206.0,14325.263
14044.999999999998,14198.8545
13964.999999999998,14239.362
14417.0,14498.23
14775.000000000002,14868.678
14619.999999999998,14989.568
14184.0,14689.923
13573.0,13999.202
12719.0,13108.693
11342.0,11333.029
11024.0,11037.965
10791.0,10828.822
10831.0,10778.959
11098.0,11213.141
11797.0,12194.423
13114.0,13215.205
13627.0,13869.93
13807.0,14176.373
13857.999999999998,14276.15
14069.0,14288.924
14108.999999999998,14301.509
14233.0,14385.623
14284.0,14452.386
14206.0,14426.628
14044.999999999998,14332.011
13964.999999999998,14305.829
14417.0,14547.014
14775.000000000002,14869.466
14619.999999999998,14972.888
14184.0,14603.423
13573.0,13906.953
12719.0,13061.25
11825.0,12296.118
11024.0,10907.359
10791.0,10775.151
10831.0,10748.807
11098.0,11105.701
11797.0,12063.153
13114.0,13178.816
13627.0,13836.998
13807.0,14042.975
13857.999999999998,14120.714
14069.0,14192.41
14108.999999999998,14264.3545
14233.0,14334.564
14284.0,14413.103
14206.0,14405.445
14044.999999999998,14365.943
13964.999999999998,14427.705
14417.0,14639.316
14775.000000000002,14950.95
14619.999999999998,15023.651
14184.0,14642.083
13573.0,13831.228
12719.0,12980.681
11825.0,12247.279
11272.0,11731.756
10791.0,10712.865
10831.0,10752.453
11098.0,11156.798
11797.0,12071.462
13114.0,13216.142
13627.0,13940.308
13807.0,14114.415
13857.999999999998,14102.209
14069.0,14113.793
14108.999999999998,14158.817
14233.0,14244.024
14284.0,14340.094
14206.0,14388.152
14044.999999999998,14327.285
13964.999999999998,14340.946
14417.0,14629.247
14775.000000000002,15006.401
14619.999999999998,15086.891
14184.0,14644.593
13573.0,13872.354
12719.0,12955.141
11825.0,12183.449
11272.0,11674.112
10972.0,11410.179
10831.0,10619.634
11098.0,11103.642
11797.0,12101.064
13114.0,13171.207
13627.0,13843.013
13807.0,14052.99
13857.999999999998,14144.833
14069.0,14209.288
14108.999999999998,14181.135
14233.0,14195.029
14284.0,14301.065
14206.0,14344.977
14044.999999999998,14306.269
13964.999999999998,14336.778
14417.0,14538.498
14775.000000000002,14831.113
14619.999999999998,14981.297
14184.0,14691.365
13573.0,13884.275
12719.0,12936.334
11825.0,12141.019
11272.0,11616.352
10972.0,11302.246
10780.0,11128.875
11098.0,11098.588
11797.0,12017.368
13114.0,13101.032
13627.0,13811.179
13807.0,14032.398
13857.999999999998,14087.83
14069.0,14252.503
14108.999999999998,14366.513
14233.0,14324.993
14284.0,14288.086
14206.0,14338.183
14044.999999999998,14368.489
13964.999999999998,14370.987
14417.0,14489.075
14775.000000000002,14756.375
14619.999999999998,14892.929
14184.0,14647.222
13573.0,13959.209
12719.0,13018.198
11825.0,12157.296
11272.0,11536.109
10972.0,11175.554
10780.0,10992.379
10796.0,11026.728
11797.0,11997.132
13114.0,13015.107
13627.0,13750.434
13807.0,14086.816
13857.999999999998,14197.572
14069.0,14278.869
14108.999999999998,14388.617
14233.0,14441.851
14284.0,14442.173
14206.0,14403.371
14044.999999999998,14402.22
13964.999999999998,14465.9375
14417.0,14598.389
14775.000000000002,14727.035
14619.999999999998,14806.971
14184.0,14632.671
13573.0,14056.295
12719.0,13130.965
11825.0,12231.9375
11272.0,11611.312
10972.0,11195.101
10780.0,10962.067
10796.0,10973.127
10994.0,11326.185
13114.0,12998.623
13627.0,13764.4
13807.0,14121.837
13857.999999999998,14328.897
14069.0,14463.98
14108.999999999998,14543.254
14233.0,14583.233
14284.0,14578.454
14206.0,14596.246
14044.999999999998,14586.088
13964.999999999998,14594.618
14417.0,14641.777
14775.000000000002,14779.271
14619.999999999998,14850.284
14184.0,14676.271
13573.0,14114.598
12719.0,13285.192
11825.0,12403.138
11272.0,11758.586
10972.0,11395.921
10780.0,11145.847
10796.0,11064.3
10994.0,11377.478
11752.0,12126.019
13627.0,13818.607
13807.0,14123.318
13857.999999999998,14294.352
14069.0,14506.515
14108.999999999998,14625.412
14233.0,14706.587
14284.0,14758.159
14206.0,14709.704
14044.999999999998,14721.364
13964.999999999998,14777.034
14417.0,14894.587
14775.000000000002,14983.716
14619.999999999998,15030.542
14184.0,14836.242
13573.0,14287.602
12719.0,13436.06
11825.0,12560.934
11272.0,11909.829
10972.0,11562.592
10780.0,11381.156
10796.0,11245.531
10994.0,11383.451
11752.0,12190.852
13260.0,13353.998
13807.0,13728.626
13857.999999999998,13937.239
14069.0,14184.799
14108.999999999998,14318.033
14233.0,14339.87
14284.0,14404.934
14206.0,14466.556
14044.999999999998,14484.134
13964.999999999998,14601.144
14417.0,14691.29
14775.000000000002,14756.533
14619.999999999998,14737.436
14184.0,14598.153
13573.0,13997.244
12719.0,13069.632
11825.0,12228.782
11272.0,11660.215
10972.0,11279.611
10780.0,11043.0
10796.0,11020.553
10994.0,11284.956
11752.0,12064.568
13260.0,13181.519
13801.0,13749.213
13857.999999999998,13906.63
14069.0,14084.689
14108.999999999998,14257.278
14233.0,14439.428
14284.0,14503.164
14206.0,14473.725
14044.999999999998,14479.602
13964.999999999998,14606.752
14417.0,14819.296
14775.000000000002,14915.158
14619.999999999998,14884.427
14184.0,14711.135
13573.0,14194.005
12719.0,13233.007
11825.0,12207.616
11272.0,11535.827
10972.0,11250.67
10780.0,11101.586
10796.0,10934.354
10994.0,11163.828
11752.0,12066.235
13260.0,13180.488
13801.0,13781.894
14062.999999999998,13914.355
14069.0,14079.572
14108.999999999998,14108.8545
14233.0,14173.334
14284.0,14246.04
14206.0,14187.522
14044.999999999998,14187.026
13964.999999999998,14363.224
14417.0,14509.777
14775.000000000002,14624.575
14619.999999999998,14723.585
14184.0,14624.041
13573.0,14118.844
12719.0,13204.944
11825.0,12245.358
11272.0,11565.057
10972.0,11190.206
10780.0,11053.148
10796.0,11079.632
10994.0,11322.073
11752.0,12084.668
13260.0,13149.941
13801.0,13789.303
14062.999999999998,13923.952
14317.000000000002,13979.24
14108.999999999998,14139.841
14233.0,14219.878
14284.0,14197.412
14206.0,14114.7
14044.999999999998,14088.321
13964.999999999998,14229.479
14417.0,14425.474
14775.000000000002,14525.307
14619.999999999998,14646.667
14184.0,14654.174
13573.0,14150.241
12719.0,13261.616
11825.0,12319.053
11272.0,11581.259
10972.0,11231.537
10780.0,11047.731
10796.0,10973.663
10994.0,11283.563
11752.0,12103.094
13260.0,13117.243
13801.0,13803.674
14062.999999999998,14029.754
14317.000000000002,14072.455
14542.0,14111.1455
14233.0,14217.002
14284.0,14261.153
14206.0,14137.995
14044.999999999998,14051.448
13964.999999999998,14076.798
14417.0,14205.702
14775.000000000002,14426.069
14619.999999999998,14578.475
14184.0,14493.352
13573.0,14007.778
12719.0,13064.497
11825.0,12139.756
11272.0,11519.84
10972.0,11135.007
10780.0,10966.711
10796.0,10873.411
10994.0,11175.11
11752.0,12108.3125
13260.0,13184.225
13801.0,13822.358
14062.999999999998,14054.136
14317.000000000002,14144.75
14542.0,14153.468
14680.0,14124.52
14284.0,14294.666
14206.0,14221.51
14044.999999999998,14067.719
13964.999999999998,14101.706
14417.0,14208.598
14775.000000000002,14353.212
14619.999999999998,14579.145
14184.0,14552.001
13573.0,13970.475
12719.0,13033.752
11825.0,12064.291
11272.0,11429.474
10972.0,11124.168
10780.0,10947.46
10796.0,10911.017
10994.0,11144.127
11752.0,12014.12
13260.0,13232.98
13801.0,13988.863
14062.999999999998,14162.682
14317.000000000002,14231.716
14542.0,14271.272
14680.0,14252.467
14759.0,14271.197
14206.0,14192.636
14044.999999999998,14122.692
13964.999999999998,14068.158
14417.0,14120.587
14775.000000000002,14270.136
14619.999999999998,14484.883
14184.0,14458.677
13573.0,13865.643
12719.0,12908.531
11825.0,12021.936
11272.0,11354.596
10972.0,11001.529
10780.0,10856.4795
10796.0,10793.041
10994.0,11119.536
11752.0,12017.26
13260.0,13182.874
13801.0,13958.319
14062.999999999998,14159.374
14317.000000000002,14194.472
14542.0,14296.806
14680.0,14266.891
14759.0,14257.3545
14840.0,14262.483
14044.999999999998,13994.902
13964.999999999998,14065.235
14417.0,14215.419
14775.000000000002,14302.141
14619.999999999998,14398.151
14184.0,14415.651
13573.0,13918.274
12719.0,12873.653
11825.0,11855.639
11272.0,11288.273
10972.0,10956.21
10780.0,10688.267
10796.0,10573.336
10994.0,10901.233
11752.0,11921.201
13260.0,13134.247
13801.0,13868.605
14062.999999999998,14054.651
14317.000000000002,14073.464
14542.0,14131.229
14680.0,14180.58
14759.0,14159.428
14840.0,14172.88
14745.999999999998,14098.607
13964.999999999998,13938.253
14417.0,14036.97
14775.000000000002,14304.243
14619.999999999998,14548.585
14184.0,14451.398
13573.0,13853.1455
12719.0,12929.772
11825.0,11990.781
11272.0,11257.749
10972.0,10927.498
10780.0,10754.1875
10796.0,10565.222
10994.0,10757.946
11752.0,11766.663
13260.0,13149.668
13801.0,13898.785
14062.999999999998,14006.917
14317.000000000002,14033.849
14542.0,14091.84
14680.0,14090.449
14759.0,14091.25
14840.0,14113.144
14745.999999999998,14082.169
14648.000000000002,13982.759
14417.0,14068.8545
14775.000000000002,14262.828
14619.999999999998,14489.795
14184.0,14521.55
13573.0,13943.491
12719.0,12881.586
11825.0,11959.468
11272.0,11438.981
10972.0,11082.34
10780.0,10833.991
10796.0,10729.421
10994.0,10951.106
11752.0,11823.891
13260.0,13080.321
13801.0,13955.386
14062.999999999998,14072.912
14317.000000000002,14013.224
14542.0,14090.248
14680.0,14138.098
14759.0,14112.811
14840.0,14085.984
14745.999999999998,14010.966
14648.000000000002,13954.47
14515.000000000002,13929.086
14775.000000000002,14704.805
14619.999999999998,14873.816
14184.0,14740.326
13573.0,14191.206
12719.0,13205.939
11825.0,12203.548
11272.0,11580.108
10972.0,11343.839
10780.0,11209.377
10796.0,11127.958
10994.0,11383.572
11752.0,12255.316
13260.0,13493.981
13801.0,14268.205
14062.999999999998,14404.559
14317.000000000002,14345.365
14542.0,14428.121
14680.0,14514.529
14759.0,14517.362
14840.0,14476.99
14745.999999999998,14400.228
14648.000000000002,14202.873
14515.000000000002,14179.678
14889.999999999998,14392.969
14619.999999999998,14902.818
14184.0,14721.138
13573.0,14223.625
12719.0,13382.325
11825.0,12379.623
11272.0,11700.697
10972.0,11445.113
10780.0,11341.968
10796.0,11292.714
10994.0,11571.506
11752.0,12488.815
13260.0,13662.733
13801.0,14432.559
14062.999999999998,14524.07
14317.000000000002,14465.442
14542.0,14567.522
14680.0,14693.552
14759.0,14663.161
14840.0,14576.101
14745.999999999998,14490.069
14648.000000000002,14429.116
14515.000000000002,14340.468
14889.999999999998,14519.691
15202.999999999998,14770.372
14184.0,14626.146
13573.0,14127.836
12719.0,13294.054
11825.0,12420.887
11272.0,11733.855
10972.0,11322.822
10780.0,11080.727
10796.0,11013.383
10994.0,11388.148
11752.0,12327.918
13260.0,13547.07
13801.0,14278.959
14062.999999999998,14399.4375
14317.000000000002,14333.302
14542.0,14433.923
14680.0,14522.712
14759.0,14515.145
14840.0,14444.933
14745.999999999998,14365.144
14648.000000000002,14294.835
14515.000000000002,14371.738
14889.999999999998,14617.602
15202.999999999998,14885.48
14946.0,14816.872
13573.0,13923.342
12719.0,13145.933
11825.0,12187.294
11272.0,11465.062
10972.0,11088.861
10780.0,10877.557
10796.0,10759.619
10994.0,11057.32
11752.0,12032.93
13260.0,13215.154
13801.0,13976.4375
14062.999999999998,14138.725
14317.000000000002,14155.912
14542.0,14251.402
14680.0,14332.907
14759.0,14304.468
14840.0,14258.069
14745.999999999998,14229.626
14648.000000000002,14210.618
14515.000000000002,14297.674
14889.999999999998,14588.412
15202.999999999998,14888.58
14946.0,14878.293
14542.0,14472.47
12719.0,12871.458
11825.0,11995.977
11272.0,11273.763
10972.0,10823.713
10780.0,10623.001
10796.0,10605.373
10994.0,10882.86
11752.0,11721.493
13260.0,12963.285
13801.0,13800.236
14062.999999999998,13945.762
14317.000000000002,13904.507
14542.0,14088.477
14680.0,14274.279
14759.0,14325.656
14840.0,14323.906
14745.999999999998,14264.826
14648.000000000002,14224.676
14515.000000000002,14332.11
14889.999999999998,14610.548
15202.999999999998,14865.733
14946.0,14888.153
14542.0,14564.56
13910.0,13859.923
11825.0,11957.738
11272.0,11265.518
10972.0,10790.169
10780.0,10492.832
10796.0,10455.486
10994.0,10850.951
11752.0,11699.33
13260.0,12762.034
13801.0,13668.176
14062.999999999998,14059.767
14317.000000000002,14041.469
14542.0,14026.796
14680.0,14219.511
14759.0,14409.595
14840.0,14478.536
14745.999999999998,14463.656
14648.000000000002,14400.561
14515.000000000002,14453.521
14889.999999999998,14657.585
15202.999999999998,14913.389
14946.0,14941.18
14542.0,14630.022
13910.0,13980.158
12988.0,13105.439
11272.0,11213.202
10972.0,10785.672
10780.0,10492.941
10796.0,10373.319
10994.0,10716.9795
11752.0,11627.105
13260.0,12725.968
13801.0,13519.404
14062.999999999998,13953.487
14317.000000000002,14127.848
14542.0,14160.583
14680.0,14188.327
14759.0,14355.738
14840.0,14526.13
14745.999999999998,14575.819
14648.000000000002,14557.718
14515.000000000002,14566.002
14889.999999999998,14690.251
15202.999999999998,14833.451
14946.0,14881.154
14542.0,14577.988
13910.0,13922.175
12988.0,13062.889
12213.0,12251.26
10972.0,10762.378
10780.0,10547.986
10796.0,10444.69
10994.0,10726.104
11752.0,11644.753
13260.0,12765.114
13801.0,13524.65
14062.999999999998,13846.247
14317.000000000002,14038.262
14542.0,14171.739
14680.0,14246.597
14759.0,14331.228
14840.0,14491.124
14745.999999999998,14555.267
14648.000000000002,14570.4375
14515.000000000002,14705.965
14889.999999999998,14863.632
15202.999999999998,14917.593
14946.0,14833.129
14542.0,14575.583
13910.0,13875.642
12988.0,12942.116
12213.0,12101.179
11610.0,11541.831
10780.0,10622.55
10796.0,10592.937
10994.0,10880.915
11752.0,11718.947
13260.0,12917.4795
13801.0,13714.372
14062.999999999998,13951.803
14317.000000000002,14005.384
14542.0,14119.787
14680.0,14212.189
14759.0,14283.572
14840.0,14397.249
14745.999999999998,14525.958
14648.000000000002,14518.332
14515.000000000002,14543.794
14889.999999999998,14822.742
15202.999999999998,15069.179
14946.0,14930.6875
14542.0,14460.325
13910.0,13866.357
12988.0,12980.595
12213.0,12052.344
11610.0,11425.256
11293.0,11160.951
10796.0,10607.348
10994.0,10960.059
11752.0,11839.776
13260.0,12920.981
13801.0,13711.389
14062.999999999998,13976.121
14317.000000000002,14088.054
14542.0,14200.505
14680.0,14254.001
14759.0,14294.753
14840.0,14378.27
14745.999999999998,14432.439
14648.000000000002,14477.821
14515.000000000002,14560.004
14889.999999999998,14688.591
15202.999999999998,14850.953
14946.0,14890.225
14542.0,14530.957
13910.0,13763.413
12988.0,12936.573
12213.0,12129.874
11610.0,11465.453
11293.0,11076.734
11056.0,10946.147
10994.0,11023.296
11752.0,11803.337
13260.0,12857.16
13801.0,13664.7
14062.999999999998,14001.221
14317.000000000002,14082.079
14542.0,14270.838
14680.0,14433.692
14759.0,14440.863
14840.0,14430.248
14745.999999999998,14490.463
14648.000000000002,14522.636
14515.000000000002,14567.598
14889.999999999998,14698.91
15202.999999999998,14835.394
14946.0,14796.125
14542.0,14498.016
13910.0,13849.705
12988.0,12953.221
12213.0,12142.1045
11610.0,11502.192
11293.0,11053.547
11056.0,10833.768
11010.0,10867.198
11752.0,11836.213
13260.0,12777.95
13801.0,13565.617
14062.999999999998,14017.546
14317.000000000002,14213.444
14542.0,14316.171
14680.0,14470.624
14759.0,14576.538
14840.0,14590.812
14745.999999999998,14570.516
14648.000000000002,14605.13
14515.000000000002,14665.606
14889.999999999998,14773.749
15202.999999999998,14846.339
14946.0,14800.463
14542.0,14518.851
13910.0,13956.727
12988.0,13097.101
12213.0,12215.643
11610.0,11611.688
11293.0,11187.342
11056.0,10896.073
11010.0,10853.616
11124.0,11141.389
13260.0,12932.74
13801.0,13676.758
14062.999999999998,14106.605
14317.000000000002,14406.628
14542.0,14595.152
14680.0,14676.294
14759.0,14746.655
14840.0,14789.343
14745.999999999998,14802.248
14648.000000000002,14797.915
14515.000000000002,14837.655
14889.999999999998,14873.898
15202.999999999998,14947.158
14946.0,14924.623
14542.0,14656.322
13910.0,14064.625
12988.0,13292.899
12213.0,12467.766
11610.0,11807.115
11293.0,11447.535
11056.0,11211.341
11010.0,11072.971
11124.0,11284.524
11832.0,11971.446
13801.0,13831.804
14062.999999999998,14146.333
14317.000000000002,14378.477
14542.0,14633.777
14680.0,14806.375
14759.0,14909.52
14840.0,14964.734
14745.999999999998,14926.399
14648.000000000002,14932.99
14515.000000000002,15014.199
14889.999999999998,15178.474
15202.999999999998,15252.05
14946.0,15202.218
14542.0,14919.726
13910.0,14365.412
12988.0,13568.536
12213.0,12754.134
11610.0,12126.831
11293.0,11750.299
11056.0,11569.635
11010.0,11433.137
11124.0,11487.861
11832.0,12175.348
13175.0,13289.857
14062.999999999998,13765.125
14317.000000000002,13970.688
14542.0,14245.102
14680.0,14368.221
14759.0,14454.397
14840.0,14610.5625
14745.999999999998,14682.799
14648.000000000002,14648.139
14515.000000000002,14775.706
14889.999999999998,14947.12
15202.999999999998,15002.873
14946.0,14836.634
14542.0,14624.94
13910.0,14125.883
12988.0,13307.291
12213.0,12494.042
11610.0,11930.891
11293.0,11545.851
11056.0,11291.604
11010.0,11272.601
11124.0,11492.865
11832.0,12197.919
13175.0,13282.662
13731.999999999998,13784.416
14317.000000000002,14075.84
14542.0,14292.307
14680.0,14505.338
14759.0,14697.016
14840.0,14818.756
14745.999999999998,14847.077
14648.000000000002,14844.089
14515.000000000002,14938.453
14889.999999999998,15119.824
15202.999999999998,15179.186
14946.0,15106.188
14542.0,14918.658
13910.0,14420.149
12988.0,13526.327
12213.0,12540.008
11610.0,11837.617
11293.0,11465.817
11056.0,11264.757
11010.0,11103.389
11124.0,11334.473
11832.0,12195.998
13175.0,13290.211
13731.999999999998,13917.492
13949.000000000002,14081.199
14542.0,14507.009
14680.0,14638.302
14759.0,14761.202
14840.0,14851.257
14745.999999999998,14836.33
14648.000000000002,14831.785
14515.000000000002,14941.838
14889.999999999998,15037.302
15202.999999999998,15053.856
14946.0,15019.537
14542.0,14881.612
13910.0,14465.164
12988.0,13583.998
12213.0,12596.775
11610.0,11880.398
11293.0,11467.048
11056.0,11262.039
11010.0,11255.047
11124.0,11470.611
11832.0,12164.76
13175.0,13185.493
13731.999999999998,13872.719
13949.000000000002,14091.49
14210.0,14185.404
14680.0,14694.957
14759.0,14811.467
14840.0,14808.859
14745.999999999998,14734.984
14648.000000000002,14729.109
14515.000000000002,14826.533
14889.999999999998,14911.487
15202.999999999998,14927.869
14946.0,14969.058
14542.0,14912.596
13910.0,14411.355
12988.0,13585.486
12213.0,12633.967
11610.0,11866.786
11293.0,11496.424
11056.0,11297.296
11010.0,11177.007
11124.0,11428.062
11832.0,12165.23
13175.0,13104.394
13731.999999999998,13798.047
13949.000000000002,14110.583
14210.0,14219.649
14271.000000000002,14248.901
14759.0,14900.428
14840.0,14933.393
14745.999999999998,14802.603
14648.000000000002,14721.129
14515.000000000002,14741.362
14889.999999999998,14786.883
15202.999999999998,14863.984
14946.0,14936.873
14542.0,14848.026
13910.0,14386.888
12988.0,13442.97
12213.0,12500.752
11610.0,11805.781
11293.0,11370.109
11056.0,11193.768
11010.0,11101.25
11124.0,11318.638
11832.0,12105.856
13175.0,13111.62
13731.999999999998,13819.417
13949.000000000002,14147.562
14210.0,14273.55
14271.000000000002,14268.489
14353.000000000002,14201.768
14840.0,14864.606
14745.999999999998,14784.85
14648.000000000002,14655.486
14515.000000000002,14692.547
14889.999999999998,14705.987
15202.999999999998,14719.337
14946.0,14897.925
14542.0,14901.683
13910.0,14325.192
12988.0,13384.349
12213.0,12410.764
11610.0,11752.732
11293.0,11366.662
11056.0,11144.887
11010.0,11101.374
11124.0,11286.939
11832.0,12012.58
13175.0,13074.738
13731.999999999998,13824.55
13949.000000000002,14145.168
14210.0,14324.548
14271.000000000002,14365.636
14353.000000000002,14282.284
14298.000000000002,14212.218
14745.999999999998,14648.108
14648.000000000002,14594.4795
14515.000000000002,14577.344
14889.999999999998,14646.698
15202.999999999998,14697.619
14946.0,14794.287
14542.0,14794.646
13910.0,14293.216
12988.0,13305.288
12213.0,12339.051
11610.0,11646.459
11293.0,11315.7295
11056.0,11140.344
11010.0,11017.407
11124.0,11268.184
11832.0,12052.694
13175.0,13104.131
13731.999999999998,13835.595
13949.000000000002,14096.001
14210.0,14236.708
14271.000000000002,14387.853
14353.000000000002,14359.77
14298.000000000002,14306.0205
14263.000000000002,14252.206
14648.000000000002,14470.099
14515.000000000002,14536.188
14889.999999999998,14663.876
15202.999999999998,14731.44
14946.0,14767.34
14542.0,14727.747
13910.0,14264.971
12988.0,13280.926
12213.0,12217.692
11610.0,11553.735
11293.0,11211.387
11056.0,11034.854
11010.0,10935.629
11124.0,11132.586
11832.0,11972.529
13175.0,13100.564
13731.999999999998,13876.351
13949.000000000002,14134.265
14210.0,14196.288
14271.000000000002,14280.891
14353.000000000002,14340.689
14298.000000000002,14304.866
14263.000000000002,14259.58
14058.0,14132.757
14515.000000000002,14515.368
14889.999999999998,14571.337
15202.999999999998,14760.355
14946.0,14952.23
14542.0,14828.388
13910.0,14226.305
12988.0,13330.693
12213.0,12400.384
11610.0,11597.996
11293.0,11186.966
11056.0,11025.427
11010.0,10913.73
11124.0,11066.093
11832.0,11919.695
13175.0,13174.011
13731.999999999998,13920.846
13949.000000000002,14109.115
14210.0,14206.726
14271.000000000002,14291.979
14353.000000000002,14295.699
14298.000000000002,14292.919
14263.000000000002,14265.731
14058.0,14144.675
13748.999999999998,14024.032
14889.999999999998,14544.908
15202.999999999998,14681.028
14946.0,14862.433
14542.0,14870.873
13910.0,14288.564
12988.0,13232.805
12213.0,12322.311
11610.0,11777.961
11293.0,11343.471
11056.0,11043.884
11010.0,10964.925
11124.0,11197.423
11832.0,11943.203
13175.0,13081.429
13731.999999999998,13989.201
13949.000000000002,14221.283
14210.0,14220.124
14271.000000000002,14293.348
14353.000000000002,14317.103
14298.000000000002,14287.252
14263.000000000002,14265.495
14058.0,14140.226
13748.999999999998,13991.195
13663.0,13924.826
15202.999999999998,15102.059
14946.0,15219.887
14542.0,15085.575
13910.0,14559.482
12988.0,13576.482
12213.0,12535.626
11610.0,11884.768
11293.0,11622.241
11056.0,11434.786
11010.0,11317.382
11124.0,11547.769
11832.0,12328.4375
13175.0,13427.109
13731.999999999998,14216.904
13949.000000000002,14508.948
14210.0,14539.931
14271.000000000002,14598.617
14353.000000000002,14647.338
14298.000000000002,14613.704
14263.000000000002,14553.72
14058.0,14469.229
13748.999999999998,14230.386
13663.0,14128.001
14116.999999999998,14299.022
14946.0,15180.367
14542.0,14971.188
13910.0,14516.805
12988.0,13682.076
12213.0,12633.162
11610.0,11890.312
11293.0,11615.311
11056.0,11520.38
11010.0,11449.078
11124.0,11624.421
11832.0,12376.517
13175.0,13446.282
13731.999999999998,14245.085
13949.000000000002,14467.91
14210.0,14515.942
14271.000000000002,14629.295
14353.000000000002,14715.582
14298.000000000002,14656.673
14263.000000000002,14541.39
14058.0,14446.388
13748.999999999998,14366.111
13663.0,14234.935
14116.999999999998,14382.633
14263.000000000002,14602.607
14542.0,14832.786
13910.0,14373.446
12988.0,13577.5625
12213.0,12650.271
11610.0,11873.116
11293.0,11418.548
11056.0,11195.977
11010.0,11135.908
11124.0,11419.911
11832.0,12196.509
13175.0,13322.595
13731.999999999998,14118.937
13949.000000000002,14353.705
14210.0,14353.144
14271.000000000002,14479.672
14353.000000000002,14578.564
14298.000000000002,14547.3125
14263.000000000002,14445.071
14058.0,14347.583
13748.999999999998,14257.96
13663.0,14271.059
14116.999999999998,14448.044
14263.000000000002,14659.793
13916.0,14528.107
13910.0,14262.736
12988.0,13515.339
12213.0,12497.82
11610.0,11693.633
11293.0,11264.763
11056.0,11034.004
11010.0,10905.876
11124.0,11141.357
11832.0,11994.29
13175.0,13115.222
13731.999999999998,13935.942
13949.000000000002,14197.342
14210.0,14243.145
14271.000000000002,14343.201
14353.000000000002,14441.92
14298.000000000002,14409.767
14263.000000000002,14316.14
14058.0,14242.375
13748.999999999998,14194.665
13663.0,14248.618
14116.999999999998,14457.76
14263.000000000002,14630.907
13916.0,14522.368
13552.0,14163.294
12988.0,13179.807
12213.0,12252.016
11610.0,11437.25
11293.0,10932.525
11056.0,10728.056
11010.0,10678.431
11124.0,10873.137
11832.0,11636.973
13175.0,12868.336
13731.999999999998,13752.736
13949.000000000002,13968.973
14210.0,13988.972
14271.000000000002,14182.217
14353.000000000002,14357.12
14298.000000000002,14403.068
14263.000000000002,14386.275
14058.0,14290.665
13748.999999999998,14212.257
13663.0,14296.832
14116.999999999998,14523.3
14263.000000000002,14656.0625
